image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S04_077,1930,3262,114,105,머리_두_頭,,頭,U+982D
S04_077,1674,739,155,155,아플_통_痛,,痛,U+75DB
S04_077,1708,902,130,92,대_세_世,,世,U+4E16
S04_077,517,2814,131,93,대_세_世,,世,U+4E16
S04_077,1726,1001,107,128,지경_계_界,,界,U+754C
S04_077,1706,1140,126,118,정사_정_政,,政,U+653F
S04_077,1699,1269,132,96,같을_여_如,,如,U+5982
S04_077,1410,2075,133,96,같을_여_如,,如,U+5982
S04_077,1668,1378,159,145,이제_금_今,,今,U+4ECA
S04_077,1726,1542,104,84,해_일_日,,日,U+65E5
S04_077,1700,1638,125,200,열매_실_實,,實,U+5BE6
S04_077,1691,1854,164,140,표제_제_題,,題,U+984C
S04_077,1685,2024,154,148,말씀_어_語,,語,U+8A9E
S04_077,1685,2187,136,116,어조사_야_也,,也,U+4E5F
S04_077,1699,2312,113,117,할_위_爲,,爲,U+7232
S04_077,1725,2442,66,65,갈_지_之,,之,U+4E4B
S04_077,1142,1794,109,125,갈_지_之,,之,U+4E4B
S04_077,1676,2547,151,114,어찌_하_何,,何,U+4F55
S04_077,1428,1922,129,146,어찌_하_何,,何,U+4F55
S04_077,1703,2674,132,153,어조사_재_哉,,哉,U+54C9
S04_077,1406,753,161,122,안_내_內,,內,U+5167
S04_077,1439,881,112,110,맏_형_兄,,兄,U+5144
S04_077,1411,1108,143,145,삼갈_신_愼,,愼,U+613C
S04_077,1408,1268,169,119,당길_만_挽,,挽,U+633D
S04_077,1440,1396,121,101,이_자_玆,,玆,U+7386
S04_077,1434,1513,123,88,더할_가_加,,加,U+52A0
S04_077,1418,1608,171,153,덜_감_減,,減,U+6E1B
S04_077,1459,1772,99,135,다시_갱_更,,更,U+F901
S04_077,1405,2344,141,129,길_로_路,,路,U+8DEF
S04_077,1411,2609,141,188,들을_문_聞,,聞,U+805E
S04_077,1405,2814,146,151,공경할_지_祗,,祗,U+7957
S04_077,1412,2987,136,76,끊을_절_切,,切,U+5207
S04_077,1403,3088,138,124,원할_원_願,,願,U+9858
S04_077,1397,3226,131,137,말씀_언_言,,言,U+8A00
S04_077,1118,1168,161,148,편할_편_便,,便,U+4FBF
S04_077,1117,1332,182,138,돌_회_回,,回,U+56DE
S04_077,1136,1483,146,180,자세할_상_詳,,詳,U+8A73
S04_077,1144,1672,126,114,보일_시_示,,示,U+793A
S04_077,1130,2053,126,157,바랄_망_望,,望,U+671B
S04_077,1152,2643,85,125,별_태_台,,台,U+53F0
S04_077,1091,2797,175,145,기록할_록_錄,,錄,U+9304
S04_077,1131,2950,117,98,아닐_비_非,,非,U+975E
S04_077,1132,3064,119,130,근심할_우_憂,,憂,U+6182
S04_077,871,757,154,192,모일_총_叢,,叢,U+53E2
S04_077,872,955,147,134,어지러울_요_擾,,擾,U+64FE
S04_077,889,1104,123,204,가운데_중_中,,中,U+4E2D
S04_077,887,1490,117,132,옳을_가_可,,可,U+53EF
S04_077,861,1780,168,161,도읍_도_都,,都,U+90FD
S04_077,871,1960,149,123,샐_루_漏,,漏,U+6F0F
S04_077,879,2223,130,122,갖출_비_備,,備,U+5099
S04_077,864,2479,155,125,생각할_유_惟,,惟,U+60DF
S04_077,562,781,172,185,모일_회_會,,會,U+6703
S04_077,517,1228,111,148,일곱째 천간_경_庚,,庚,U+5E9A
S04_077,524,1391,100,97,아들_자_子,,子,U+5B50
S04_077,523,1504,112,70,여덟_팔_八,,八,U+516B
S04_077,535,1577,98,148,달_월_月,,月,U+6708
S04_077,517,1750,125,146,가을_추_秋,,秋,U+79CB
S04_077,523,1907,114,149,저녁_석_夕,,夕,U+5915
S04_077,522,2073,124,148,아침_조_朝,,朝,U+671D
S04_077,497,2667,142,136,후박나무_박_朴,,朴,U+6734
S04_077,504,2911,174,144,봄_춘_春,,春,U+6625
S04_077,527,3074,123,110,절_배_拜,,拜,U+62DC
S04_077,552,3188,78,128,손_수_手,,手,U+624B
S04_078-1,1076,906,189,180,닥나무_저_楮,,楮,U+696E
S04_078-1,1094,1093,180,140,골_곡_谷,,谷,U+8C37
S04_078-1,1097,1429,169,155,날_경_經,,經,U+7D93
S04_078-1,1129,1594,144,98,안석_궤_几,,几,U+51E0
S04_078-1,1139,1693,126,121,아래_하_下,,下,U+4E0B
S04_078-1,1121,1979,154,137,장차_장_將,,將,U+5C07
S04_078-1,1124,2120,172,176,목숨_명_命,,命,U+547D
S04_078-1,801,1925,153,133,으뜸_원_元,,元,U+5143
S04_078-1,774,2058,170,170,부르는 소리_고_皐,,皐,U+7690
S04_078-1,813,2242,159,103,좇을_종_從,,從,U+5F9E
S04_078-1,827,2346,127,102,어리석을_질_侄,,侄,U+4F84
S04_078-1,825,2451,138,106,생질_생_甥,,甥,U+7525
S04_078-1,824,2579,139,124,위_상_上,,上,U+4E0A
S04_078-1,790,2709,190,122,물을_후_候,,候,U+5019
S04_078-1,813,2832,156,176,쓸_서_書,,書,U+66F8
S04_078-1,1049,3130,154,147,삼갈_근_謹,,謹,U+8B39
S04_078-1,824,3139,155,151,봉할_봉_封,,封,U+5C01
S04_078-2,4176,821,188,170,향할_향_向,,向,U+5411
S04_078-2,1771,2623,151,112,향할_향_向,,向,U+5411
S04_078-2,4168,995,192,150,나아갈_부_赴,,赴,U+8D74
S04_078-2,4163,1173,193,176,문_문_門,,門,U+9580
S04_078-2,1246,1820,145,147,문_문_門,,門,U+9580
S04_078-2,4221,1360,95,73,아래_하_下,,下,U+4E0B
S04_078-2,3674,2448,88,105,아래_하_下,,下,U+4E0B
S04_078-2,1267,1983,102,70,아래_하_下,,下,U+4E0B
S04_078-2,4708,696,101,89,아래_하_下,,下,U+4E0B
S04_078-2,4171,1449,165,224,받들_봉_奉,,奉,U+5949
S04_078-2,4193,1687,164,155,받들_승_承,,承,U+627F
S04_078-2,3894,857,185,162,덕_덕_德,,德,U+5FB7
S04_078-2,3899,1036,177,155,가르칠_회_誨,,誨,U+8AA8
S04_078-2,3911,1203,157,171,돌아갈_귀_歸,,歸,U+6B78
S04_078-2,3912,1379,136,154,올_래_來,,來,U+4F86
S04_078-2,3896,1542,172,157,배_복_腹,,腹,U+8179
S04_078-2,3914,1704,176,142,오히려_상_尙,,尙,U+5C19
S04_078-2,2805,1259,139,139,오히려_상_尙,,尙,U+5C19
S04_078-2,3912,1859,149,147,실과_과_果,,果,U+679C
S04_078-2,3906,2019,180,141,그러할_연_然,,然,U+7136
S04_078-2,2284,2561,182,160,그러할_연_然,,然,U+7136
S04_078-2,3910,2171,139,140,같을_약_若,,若,U+82E5
S04_078-2,3906,2323,157,157,있을_유_有,,有,U+6709
S04_078-2,3923,2489,141,135,얻을_득_得,,得,U+5F97
S04_078-2,3914,2635,148,152,어찌_언_焉,,焉,U+7109
S04_078-2,3908,2798,210,144,찰_패_佩,,佩,U+4F69
S04_078-2,3915,2947,174,134,옷_복_服,,服,U+670D
S04_078-2,3915,3089,181,136,어찌_하_何,,何,U+4F55
S04_078-2,2523,1513,152,116,어찌_하_何,,何,U+4F55
S04_078-2,1778,1952,157,134,어찌_하_何,,何,U+4F55
S04_078-2,3610,879,169,168,감히_감_敢,,敢,U+6562
S04_078-2,989,1302,162,141,감히_감_敢,,敢,U+6562
S04_078-2,3624,1056,155,114,어조사_야_也,,也,U+4E5F
S04_078-2,1773,1257,192,111,어조사_야_也,,也,U+4E5F
S04_078-2,1780,2523,123,83,어조사_야_也,,也,U+4E5F
S04_078-2,3625,1193,173,158,돌_선_旋,,旋,U+65CB
S04_078-2,3637,1357,149,122,엎드릴_복_伏,,伏,U+4F0F
S04_078-2,3039,2288,157,132,엎드릴_복_伏,,伏,U+4F0F
S04_078-2,744,1078,147,106,엎드릴_복_伏,,伏,U+4F0F
S04_078-2,4983,1713,127,97,엎드릴_복_伏,,伏,U+4F0F
S04_078-2,3616,1488,190,160,물을_문_問,,問,U+554F
S04_078-2,3618,1656,156,148,가을_추_秋,,秋,U+79CB
S04_078-2,3622,1815,197,145,바람_풍_風,,風,U+98A8
S04_078-2,3630,1977,158,152,점점_점_漸,,漸,U+6F38
S04_078-2,3652,2133,122,140,높을_고_高,,高,U+9AD8
S04_078-2,3634,2289,145,152,곧_즉_卽,,卽,U+537D
S04_078-2,3321,740,173,188,편안할_정_靖,,靖,U+9756
S04_078-2,3328,934,155,154,당길_섭_攝,,攝,U+651D
S04_078-2,3332,1093,153,132,날_경_經,,經,U+7D93
S04_078-2,4977,674,150,133,날_경_經,,經,U+7D93
S04_078-2,3310,1245,186,171,몸_체_體,,體,U+9AD4
S04_078-2,4980,826,146,139,몸_체_體,,體,U+9AD4
S04_078-2,3318,1425,157,164,법도_도_度,,度,U+5EA6
S04_078-2,3328,1599,141,99,써_이_以,,以,U+4EE5
S04_078-2,2273,1503,165,69,써_이_以,,以,U+4EE5
S04_078-2,1787,2090,136,90,써_이_以,,以,U+4EE5
S04_078-2,3329,1703,142,134,때_시_時,,時,U+6642
S04_078-2,3299,1837,170,155,법_전_典,,典,U+5178
S04_078-2,3315,2001,165,135,성할_왕_旺,,旺,U+65FA
S04_078-2,3317,2222,153,143,아들_자_子,,子,U+5B50
S04_078-2,4488,1408,124,105,아들_자_子,,子,U+5B50
S04_078-2,3314,2378,181,151,집_사_舍,,舍,U+820D
S04_078-2,3322,2540,146,143,길_장_長,,長,U+9577
S04_078-2,3332,2690,144,160,차례_제_第,,第,U+7B2C
S04_078-2,3321,2859,146,125,기쁠_이_怡,,怡,U+6021
S04_078-2,3334,2991,156,123,즐거울_유_愉,,愉,U+6109
S04_078-2,3347,3125,140,133,평평할_평_平,,平,U+5E73
S04_078-2,3056,900,111,182,길할_길_吉,,吉,U+5409
S04_078-2,3040,1168,154,228,보배_보_寶,,寶,U+5BF6
S04_078-2,3050,1405,136,188,미칠_담_覃,,覃,U+8983
S04_078-2,3034,1607,137,141,있을_재_在,,在,U+5728
S04_078-2,3043,1827,153,149,클_태_泰,,泰,U+6CF0
S04_078-2,3049,1981,154,131,섬돌_계_階,,階,U+968E
S04_078-2,3055,2115,119,152,아닐_부_否,,否,U+5426
S04_078-2,3038,2438,157,100,끊을_절_切,,切,U+5207
S04_078-2,3052,2559,121,130,지경_구_區,,區,U+5340
S04_078-2,3072,2784,89,99,갈_지_之,,之,U+4E4B
S04_078-2,1558,2777,82,86,갈_지_之,,之,U+4E4B
S04_078-2,1270,2058,99,108,갈_지_之,,之,U+4E4B
S04_078-2,1277,2869,83,81,갈_지_之,,之,U+4E4B
S04_078-2,1013,1901,92,87,갈_지_之,,之,U+4E4B
S04_078-2,3030,2901,178,127,정성_침_忱,,忱,U+5FF1
S04_078-2,3084,3033,101,85,대_세_世,,世,U+4E16
S04_078-2,4479,2695,143,102,대_세_世,,世,U+4E16
S04_078-2,3077,3127,137,109,봄_춘_春,,春,U+6625
S04_078-2,4478,2799,177,151,봄_춘_春,,春,U+6625
S04_078-2,2793,940,134,159,집_가_家,,家,U+5BB6
S04_078-2,1533,2612,118,153,집_가_家,,家,U+5BB6
S04_078-2,2776,1106,145,144,임금_군_君,,君,U+541B
S04_078-2,2811,1400,101,129,아닐_미_未,,未,U+672A
S04_078-2,2540,2788,133,126,아닐_미_未,,未,U+672A
S04_078-2,2036,929,123,140,아닐_미_未,,未,U+672A
S04_078-2,2799,1546,137,114,돌아올_반_返,,返,U+8FD4
S04_078-2,2804,1670,135,125,버금_차_次,,次,U+6B21
S04_078-2,2800,1805,138,109,말 이을_이_而,,而,U+800C
S04_078-2,1802,1377,129,115,말 이을_이_而,,而,U+800C
S04_078-2,1664,1581,63,84,말 이을_이_而,,而,U+800C
S04_078-2,2787,1927,157,145,물을_후_候,,候,U+5019
S04_078-2,4992,986,134,112,물을_후_候,,候,U+5019
S04_078-2,2797,2090,160,144,들을_문_聞,,聞,U+805E
S04_078-2,2798,2258,167,147,틈_간_間,,間,U+9593
S04_078-2,2794,2410,151,117,험할_조_阻,,阻,U+963B
S04_078-2,2824,2532,88,96,해_일_日,,日,U+65E5
S04_078-2,4515,2042,89,106,해_일_日,,日,U+65E5
S04_078-2,2813,2638,93,111,저녁_석_夕,,夕,U+5915
S04_078-2,2795,2749,144,142,오를_척_陟,,陟,U+965F
S04_078-2,2792,2898,154,132,산_호_岵,,岵,U+5CB5
S04_078-2,2803,3056,160,170,번민할_민_悶,,悶,U+60B6
S04_078-2,2020,1826,138,132,번민할_민_悶,,悶,U+60B6
S04_078-2,2535,920,142,142,울_읍_泣,,泣,U+6CE3
S04_078-2,2522,1072,155,148,뜻_정_情,,情,U+60C5
S04_078-2,2525,1236,154,146,사사_사_私,,私,U+79C1
S04_078-2,1526,2471,125,127,사사_사_私,,私,U+79C1
S04_078-2,2516,1391,156,110,같을_여_如,,如,U+5982
S04_078-2,1517,1719,144,86,같을_여_如,,如,U+5982
S04_078-2,992,2165,120,73,같을_여_如,,如,U+5982
S04_078-2,2528,1638,136,166,다될_진_盡,,盡,U+76E1
S04_078-2,2512,1816,179,156,통달할_달_達,,達,U+9054
S04_078-2,2541,1983,132,151,마루_종_宗,,宗,U+5B97
S04_078-2,2502,2162,170,124,어리석을_질_侄,,侄,U+4F84
S04_078-2,4515,2308,126,110,어리석을_질_侄,,侄,U+4F84
S04_078-2,2522,2301,156,129,작을_미_微,,微,U+5FAE
S04_078-2,2547,2440,133,168,근심_양_恙,,恙,U+6059
S04_078-2,2520,2614,175,167,이를_흘_迄,,迄,U+8FC4
S04_078-2,2533,2931,159,118,돌_회_回,,回,U+56DE
S04_078-2,2527,3060,161,160,노_도_棹,,棹,U+68F9
S04_078-2,2274,925,158,153,또_차_且,,且,U+4E14
S04_078-2,2280,1085,152,171,집_실_室,,室,U+5BA4
S04_078-2,2291,1267,138,98,사람_인_人,,人,U+4EBA
S04_078-2,1008,1054,141,104,사람_인_人,,人,U+4EBA
S04_078-2,2278,1365,157,128,짝_우_偶,,偶,U+5076
S04_078-2,2287,1582,129,167,심할_심_甚,,甚,U+751A
S04_078-2,2258,1763,186,173,높을_숭_崇,,崇,U+5D07
S04_078-2,2282,1956,147,134,처음_시_始,,始,U+59CB
S04_078-2,2303,2108,127,137,이를_지_至,,至,U+81F3
S04_078-2,1516,1150,134,126,이를_지_至,,至,U+81F3
S04_078-2,2317,2253,113,120,말_물_勿,,勿,U+52FF
S04_078-2,2271,2385,166,164,약_약_藥,,藥,U+85E5
S04_078-2,2308,2724,119,139,그_기_其,,其,U+5176
S04_078-2,1800,1503,117,127,그_기_其,,其,U+5176
S04_078-2,2300,2879,148,129,뿌리_근_根,,根,U+6839
S04_078-2,2310,3014,153,136,맡길_위_委,,委,U+59D4
S04_078-2,2297,3157,166,103,같을_사_似,,似,U+4F3C
S04_078-2,2015,1099,151,127,쾌할_쾌_快,,快,U+5FEB
S04_078-2,2013,1244,152,132,떨어 없앨_거_祛,,祛,U+795B
S04_078-2,2035,1379,118,158,어조사_의_矣,,矣,U+77E3
S04_078-2,2021,1542,121,158,아우를_병_竝,,竝,U+7ADD
S04_078-2,2022,1708,111,105,할_위_爲,,爲,U+7232
S04_078-2,2017,1967,122,131,놈_자_者,,者,U+8005
S04_078-2,2021,2131,128,199,귀_이_耳,,耳,U+8033
S04_078-2,2005,2392,144,141,큰물_홍_洪,,洪,U+6D2A
S04_078-2,1989,2553,163,143,넘칠_연_衍,,衍,U+884D
S04_078-2,2017,2705,103,112,가까울_근_近,,近,U+8FD1
S04_078-2,2007,2835,127,130,도장_인_印,,印,U+5370
S04_078-2,1991,2972,147,140,기미_기_幾,,幾,U+5E7E
S04_078-2,1784,929,146,155,기미_기_幾,,幾,U+5E7E
S04_078-2,2012,3114,104,143,말_권_㢧,,㢧,U+38A7
S04_078-2,1775,1089,167,165,책갑_질_袠,,袠,U+88A0
S04_078-2,1801,1642,109,143,일할_노_勞,,勞,U+F92F
S04_078-2,1785,1804,138,140,물리칠_양_攘,,攘,U+6518
S04_078-2,1765,2186,158,143,견딜_감_堪,,堪,U+582A
S04_078-2,1756,2343,145,167,당할_당_當,,當,U+7576
S04_078-2,1777,2743,129,104,바_소_所,,所,U+6240
S04_078-2,1755,2866,166,157,우러를_앙_仰,,仰,U+4EF0
S04_078-2,1754,3053,168,111,부탁할_탁_託,,託,U+8A17
S04_078-2,1784,3166,92,120,일_사_事,,事,U+4E8B
S04_078-2,1514,912,138,145,혹_혹_或,,或,U+6216
S04_078-2,1520,1061,125,80,아닐_불_不,,不,U+F967
S04_078-2,1525,1281,111,124,잊을_망_忘,,忘,U+5FD8
S04_078-2,1500,1411,176,137,지경_역_域,,域,U+57DF
S04_078-2,1518,1892,152,137,줄_사_賜,,賜,U+8CDC
S04_078-2,1535,2035,117,155,은혜_혜_惠,,惠,U+60E0
S04_078-2,1528,2204,136,142,생각할_념_念,,念,U+5FF5
S04_078-2,1543,2359,119,108,곧_즉_則,,則,U+5247
S04_078-2,1537,2869,129,136,빛_광_光,,光,U+5149
S04_078-2,1532,3009,125,140,어찌_해_奚,,奚,U+595A
S04_078-2,1520,3155,164,113,날개_시_翅,,翅,U+7FC5
S04_078-2,1248,931,152,143,찰_만_滿,,滿,U+6EFF
S04_078-2,1254,1087,133,148,상자_상_箱,,箱,U+7BB1
S04_078-2,1267,1246,130,159,쌍_쌍_雙,,雙,U+96D9
S04_078-2,1267,1418,130,137,남녘_남_南,,南,U+5357
S04_078-2,1258,1566,138,157,어조사_야_耶,,耶,U+8036
S04_078-2,1254,2180,123,166,사랑_애_愛,,愛,U+611B
S04_078-2,1250,2359,125,171,도랑_거_渠,,渠,U+6E20
S04_078-2,1251,2681,130,175,도랑_거_渠,,渠,U+6E20
S04_078-2,1240,2535,151,140,가엾이 여길_술_卹,,卹,U+5379
S04_078-2,1253,2956,141,140,길_도_道,,道,U+9053
S04_078-2,1252,3110,149,130,아닐_비_非,,非,U+975E
S04_078-2,1020,930,154,112,견줄_비_比,,比,U+6BD4
S04_078-2,983,1166,181,121,법식_예_例,,例,U+F9B5
S04_078-2,1002,1447,140,130,믿을_시_恃,,恃,U+6043
S04_078-2,994,1589,135,148,돌아볼_권_眷,,眷,U+7737
S04_078-2,988,1759,157,135,수레 뒤턱 나무_진_軫,,軫,U+8EEB
S04_078-2,982,1992,134,164,두터울_후_厚,,厚,U+539A
S04_078-2,982,2244,123,143,옳을_시_是,,是,U+662F
S04_078-2,980,2403,136,135,괴로워할_번_煩,,煩,U+7169
S04_078-2,986,2558,142,158,묶을_루_累,,累,U+7D2F
S04_078-2,977,2730,164,119,두려워할_송_悚,,悚,U+609A
S04_078-2,989,2857,126,156,숨 쉴_식_息,,息,U+606F
S04_078-2,734,923,175,140,남을_여_餘,,餘,U+9918
S04_078-2,739,1197,167,127,빌_축_祝,,祝,U+795D
S04_078-2,5000,1113,128,144,일만_만_萬,,萬,U+842C
S04_078-2,4980,1271,124,167,무거울_중_重,,重,U+91CD
S04_078-2,4986,1446,119,107,아닐_불_不,,不,U+4E0D
S04_078-2,4967,1565,151,139,갖출_비_備,,備,U+5099
S04_078-2,4968,1817,145,125,생각할_유_惟,,惟,U+60DF
S04_078-2,4676,794,164,182,모일_회_會,,會,U+6703
S04_078-2,4476,1250,136,152,일곱째 천간_경_庚,,庚,U+5E9A
S04_078-2,4498,1524,109,70,여덟_팔_八,,八,U+516B
S04_078-2,4505,1599,91,117,달_월_月,,月,U+6708
S04_078-2,4497,1896,143,138,그믐_회_晦,,晦,U+6666
S04_078-2,4517,2195,101,112,좇을_종_從,,從,U+5F9E
S04_078-2,4527,2427,110,123,생질_생_甥,,甥,U+7525
S04_078-2,4471,2570,145,111,후박나무_박_朴,,朴,U+6734
S04_078-2,4488,2955,131,112,두_재_再,,再,U+518D
S04_078-2,4489,3080,129,130,절_배_拜,,拜,U+62DC
S04_079,4091,850,196,314,향할_향_嚮,,嚮,U+56AE
S04_079,4092,1174,192,165,어조사_야_也,,也,U+4E5F
S04_079,1793,2367,155,119,어조사_야_也,,也,U+4E5F
S04_079,2983,1625,123,131,어조사_야_也,,也,U+4E5F
S04_079,2958,2342,154,136,어조사_야_也,,也,U+4E5F
S04_079,4100,1363,162,157,들을_문_聞,,聞,U+805E
S04_079,1147,2010,145,159,들을_문_聞,,聞,U+805E
S04_079,4100,1525,150,185,있을_유_有,,有,U+6709
S04_079,843,1036,127,147,있을_유_有,,有,U+6709
S04_079,3749,883,183,227,꽃_화_花,,花,U+82B1
S04_079,3759,1120,162,239,뜰_정_庭,,庭,U+5EAD
S04_079,3763,1371,177,270,뵐_근_覲,,覲,U+89B2
S04_079,3784,1665,128,138,갈_행_行,,行,U+884C
S04_079,4550,1523,145,123,갈_행_行,,行,U+884C
S04_079,3596,2356,136,136,갈_행_行,,行,U+884C
S04_079,3767,1819,157,200,굽을_굴_屈,,屈,U+5C48
S04_079,3762,2037,174,171,손가락_지_指,,指,U+6307
S04_079,3784,2228,128,185,쓸_고_苦,,苦,U+82E6
S04_079,4783,1000,106,140,쓸_고_苦,,苦,U+82E6
S04_079,3768,2425,151,159,기다릴_대_待,,待,U+5F85
S04_079,3786,2603,150,199,발자국 소리_공_跫,,跫,U+8DEB
S04_079,3802,2804,115,166,소리_음_音,,音,U+97F3
S04_079,3459,874,141,214,다할_경_竟,,竟,U+7ADF
S04_079,3454,1107,154,226,고요할_적_寂,,寂,U+5BC2
S04_079,3471,1338,126,121,곧_즉_則,,則,U+5247
S04_079,3450,1469,146,122,반드시_필_必,,必,U+5FC5
S04_079,3942,722,131,109,반드시_필_必,,必,U+5FC5
S04_079,3450,1606,163,139,알_지_知,,知,U+77E5
S04_079,3444,1757,166,186,지름길_경_徑,,徑,U+5F91
S04_079,3451,1944,158,132,돌아갈_귀_歸,,歸,U+6B78
S04_079,3468,2081,114,147,어조사_의_矣,,矣,U+77E3
S04_079,532,1916,133,170,어조사_의_矣,,矣,U+77E3
S04_079,3463,2243,119,170,모_방_方,,方,U+65B9
S04_079,1170,2172,108,123,모_방_方,,方,U+65B9
S04_079,5001,711,106,139,모_방_方,,方,U+65B9
S04_079,3458,2419,129,164,옳을_시_是,,是,U+662F
S04_079,3958,994,109,122,옳을_시_是,,是,U+662F
S04_079,3464,2588,138,152,슬퍼할_창_悵,,悵,U+60B5
S04_079,3455,2753,177,202,이지러질_결_缺,,缺,U+7F3A
S04_079,3145,920,171,154,되질할_요_料,,料,U+F9BE
S04_079,3168,1084,136,138,밖_외_外,,外,U+5916
S04_079,3170,1236,111,159,오로지_전_專,,專,U+5C08
S04_079,4388,1334,109,149,오로지_전_專,,專,U+5C08
S04_079,3134,1412,159,174,부릴_팽_伻,,伻,U+4F3B
S04_079,4348,1490,165,139,부릴_팽_伻,,伻,U+4F3B
S04_079,3154,1597,138,195,무릅쓸_모_冒,,冒,U+5192
S04_079,3147,1801,163,153,바람_풍_風,,風,U+98A8
S04_079,4562,717,163,135,바람_풍_風,,風,U+98A8
S04_079,3151,1974,149,150,보낼_치_致,,致,U+81F4
S04_079,2322,2573,114,131,보낼_치_致,,致,U+81F4
S04_079,3148,2145,145,232,쓸_서_書,,書,U+66F8
S04_079,2985,1758,114,160,쓸_서_書,,書,U+66F8
S04_079,2655,988,91,138,쓸_서_書,,書,U+66F8
S04_079,3162,2391,138,204,급할_급_急,,急,U+6025
S04_079,845,2205,135,182,급할_급_急,,急,U+6025
S04_079,3135,2629,159,123,터질_탁_坼,,坼,U+577C
S04_079,3139,2766,148,219,병_질_疾,,疾,U+75BE
S04_079,2775,872,186,192,읽을_독_讀,,讀,U+8B80
S04_079,2075,2375,159,174,읽을_독_讀,,讀,U+8B80
S04_079,2801,1080,131,189,느낄_감_感,,感,U+611F
S04_079,2783,1292,154,164,위로할_위_慰,,慰,U+6170
S04_079,1436,1371,185,177,위로할_위_慰,,慰,U+6170
S04_079,2793,1472,123,184,사귈_교_交,,交,U+4EA4
S04_079,2786,1674,185,227,잡을_지_摯,,摯,U+646F
S04_079,2808,1914,120,164,갖출_구_具,,具,U+5177
S04_079,2627,2155,143,147,갖출_구_具,,具,U+5177
S04_079,2800,2093,165,187,다_실_悉,,悉,U+6089
S04_079,2796,2292,152,173,저_피_彼,,彼,U+5F7C
S04_079,2797,2466,135,107,때_시_時,,時,U+6642
S04_079,2785,2582,176,176,남녘_남_南,,南,U+5357
S04_079,2788,2766,151,171,멍에_가_駕,,駕,U+99D5
S04_079,2488,904,145,175,날카로울_이_利,,利,U+F9DD
S04_079,2497,1096,139,230,풀_사_卸,,卸,U+5378
S04_079,2109,860,195,183,두_양_兩,,兩,U+F978
S04_079,2082,1045,211,134,땅_지_地,,地,U+5730
S04_079,4374,1218,153,105,땅_지_地,,地,U+5730
S04_079,2106,1191,166,136,모실_시_侍,,侍,U+4F8D
S04_079,2114,1338,134,261,事,,事,U+4E8B
S04_079,3330,738,80,154,일_사_事,,事,U+4E8B
S04_079,2098,1609,150,192,편안할_강_康,,康,U+5EB7
S04_079,2076,1807,204,169,지킬_위_衛,,衛,U+885B
S04_079,2108,2051,122,166,살필_성_省,,省,U+7701
S04_079,2104,2225,134,130,남을_여_餘,,餘,U+9918
S04_079,2629,1870,140,141,남을_여_餘,,餘,U+9918
S04_079,2062,2554,173,169,신_리_履,,履,U+5C65
S04_079,2074,2736,168,231,맑을_청_淸,,淸,U+6DF8
S04_079,1777,857,225,200,넉넉할_유_裕,,裕,U+88D5
S04_079,1779,1067,175,170,능할_능_能,,能,U+80FD
S04_079,1793,1239,150,181,없을_무_無,,無,U+7121
S04_079,4568,2051,146,107,없을_무_無,,無,U+7121
S04_079,2979,1176,117,163,없을_무_無,,無,U+7121
S04_079,1804,1427,151,186,길_도_道,,道,U+9053
S04_079,1772,1622,206,195,길_도_途,,途,U+9014
S04_079,1854,1837,97,122,갈_지_之,,之,U+4E4B
S04_079,864,1541,96,98,갈_지_之,,之,U+4E4B
S04_079,4381,2590,110,75,갈_지_之,,之,U+4E4B
S04_079,3633,2070,89,111,갈_지_之,,之,U+4E4B
S04_079,3658,2895,101,69,갈_지_之,,之,U+4E4B
S04_079,2346,934,113,126,갈_지_之,,之,U+4E4B
S04_079,1797,1978,146,186,빌미_수_祟,,祟,U+795F
S04_079,1811,2176,146,179,첫째 천간_갑_甲,,甲,U+7532
S04_079,1808,2499,150,137,어미_모_母,,母,U+6BCD
S04_079,1828,2639,111,102,아들_자_子,,子,U+5B50
S04_079,5129,2598,129,110,아들_자_子,,子,U+5B50
S04_079,2318,1616,81,89,아들_자_子,,子,U+5B50
S04_079,1786,2748,177,194,평온할_온_穩,,穩,U+7A69
S04_079,1431,870,204,175,나아갈_적_迪,,迪,U+8FEA
S04_079,1480,1050,145,141,더욱_우_尤,,尤,U+5C24
S04_079,1446,1203,168,154,할_위_爲,,爲,U+7232
S04_079,832,2401,147,167,할_위_爲,,爲,U+7232
S04_079,5121,2319,156,141,할_위_爲,,爲,U+7232
S04_079,3952,1605,129,148,할_위_爲,,爲,U+7232
S04_079,3316,2288,122,104,할_위_爲,,爲,U+7232
S04_079,2649,1574,109,144,할_위_爲,,爲,U+7232
S04_079,1456,1549,170,224,풀_석_釋,,釋,U+91CB
S04_079,1448,1856,200,165,영_령_令,,令,U+F9A8
S04_079,1467,2024,142,132,좇을_종_從,,從,U+5F9E
